citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
DeLacey202641,ARTICLE,Pros and Cons of Early Treatment with GLP-1 Receptor Agonist and SGLT-2 Inhibitors for Youth with Type 2 Diabetes: A Narrative Review,"DeLacey, Sean E. and Dieguez, Abigayil C. and Bensignor, Megan O.",2026,Diabetes Therapy,10.1007/s13300-025-01823-7,https://www.scopus.com/pages/publications/105022508564?origin=resultslist,41 - 54,17,1,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Dimitri2025,ARTICLE,Treatment of Hypothalamic Obesity With GLP-1 Analogs,"Dimitri, Paul and Roth, Christian L.",2025,Journal of the Endocrine Society,10.1210/jendso/bvae200,https://www.scopus.com/pages/publications/85216008240?origin=resultslist,,9,1,Review,Cited by: 24; All Open Access; Gold Open Access; Green Open Access,True,True,True
Sun2026,ARTICLE,Glucagon-like peptide-1 receptor agonists reduce major adverse cardiovascular events and worsening heart failure in patients with heart failure: an umbrella meta-analysis,"Sun, Changxin and Meng, Chuchuan and Yuan, Yongfang and Hu, Lanqing and Li, Xiaoya and Wu, Min and Liu, Longtao",2026,BMC Endocrine Disorders,10.1186/s12902-026-02246-6,https://www.scopus.com/pages/publications/105038853640?origin=resultslist,,26,1,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Fan2025,ARTICLE,"GLP-1 as a regulator of sepsis outcomes: Insights into cellular metabolism, inflammation, and therapeutic potential","Fan, Weixuan and Zhang, Qiulei and Wang, Cong and Sun, Jian and Zhang, Jingxiao and Yin, Yongjie",2025,International Immunopharmacology,10.1016/j.intimp.2025.114390,https://www.scopus.com/pages/publications/86000282358?origin=resultslist,,152,,Review,Cited by: 10; All Open Access; Hybrid Gold Open Access,True,True,False
Paulo2025,ARTICLE,Beyond weight loss: a case study and narrative review of the potential role of glucagon-like peptide-1 receptor agonists for the treatment of idiopathic intracranial hypertension,"Paulo, Danilo Andriatti and Bursztyn, Lulu",2025,Annals of Eye Science,10.21037/aes-24-42,https://www.scopus.com/pages/publications/105018602546?origin=resultslist,,10,,Review,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Fu2024,ARTICLE,Emerging role of antidiabetic drugs in cardiorenal protection,"Fu, Wen-Jia and Huo, Jin-Ling and Mao, Zi-Hui and Pan, Shao-Kang and Liu, Dong-Wei and Liu, Zhang-Suo and Wu, Peng and Gao, Zhong-Xiuzi",2024,Frontiers in Pharmacology,10.3389/fphar.2024.1349069,https://www.scopus.com/pages/publications/85185328367?origin=resultslist,,15,,Review,Cited by: 20; All Open Access; Gold Open Access; Green Open Access,True,True,True
Albulushi2025,ARTICLE,GLP-1 receptor agonists and pulmonary hypertension in diabetes: A promising therapeutic strategy,"Albulushi, Arif and El-Sharnouby, Khaled and Soror, Kareem and Alhajri, Noora and Imperator, Giuseppe",2025,American Heart Journal Plus: Cardiology Research and Practice,10.1016/j.ahjo.2025.100555,https://www.scopus.com/pages/publications/105006811288?origin=resultslist,,55,,Review,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Altami2026,ARTICLE,Glucagon-like Peptide-1 Receptor Agonists and Alcohol Use Outcomes: A Systematic Review of Clinical Evidence,"Altami, Ibrahim K. and Alabdulrahim, Eyad A. and Alfayez, Osamah M.",2026,Journal of Clinical Medicine,10.3390/jcm15124781,https://www.scopus.com/pages/publications/105042704876?origin=resultslist,,15,12,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Beig2026183,ARTICLE,"GLP-1 Receptor Agonists and Endoscopy: Understanding Gastric Stasis, Aspiration Risk, and Contemporary Peri-Procedural Guidance","Beig, Junaid and Ta, Jason and Jones, Sophie and Scott, Emily and Sofi, Khalid and Osler, Frances and Jansen, Marije and Chhabra, Puneet",2026,Chronic Diseases and Translational Medicine,10.1002/cdt3.70059,https://www.scopus.com/pages/publications/105042083804?origin=resultslist,183 - 196,12,3,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Pantea2024,ARTICLE,The Influence of GLP1 on Body Weight and Glycemic Management in Patients with Diabetes—A Scientometric Investigation and Visualization Study,"Pantea, Ileana and Repanovici, Angela and Andreescu, Oana",2024,Medicina (Lithuania),10.3390/medicina60111761,https://www.scopus.com/pages/publications/85210431543?origin=resultslist,,60,11,Review,Cited by: 11; All Open Access; Gold Open Access; Green Open Access,True,True,True
Al-Taweel2026,ARTICLE,Role of glucagon-like peptide-1 receptor agonists in type 2 diabetes-associated atherosclerosis: from vascular mechanism to omics-based biomarkers and imaging,"Al-Taweel, Raghad and Malki, Ahmed",2026,Frontiers in Cardiovascular Medicine,10.3389/fcvm.2026.1813873,https://www.scopus.com/pages/publications/105042264620?origin=resultslist,,13,,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
De Giorgi2025870,ARTICLE,Glucagon-like peptide-1 receptor agonists for major neurocognitive disorders,"De Giorgi, Riccardo and Ghenciulescu, Ana and Yotter, Courtney and Taquet, Maxime and Koychev, Ivan",2025,"Journal of Neurology, Neurosurgery and Psychiatry",10.1136/jnnp-2024-335593,https://www.scopus.com/pages/publications/105002367737?origin=resultslist,870 - 883,96,9,Review,Cited by: 33; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Wang2024,ARTICLE,Anti-atherosclerotic effect of incretin receptor agonists,"Wang, Xin and Yang, Xin and Qi, Xiaoyan and Fan, Gang and Zhou, Lingzhi and Peng, Zhengliang and Yang, Jing",2024,Frontiers in Endocrinology,10.3389/fendo.2024.1463547,https://www.scopus.com/pages/publications/85208649098?origin=resultslist,,15,,Review,Cited by: 12; All Open Access; Gold Open Access; Green Open Access,True,True,True
Alhowail2026,ARTICLE,"Semaglutide in cognitive dysfunction: neuroprotective potential, clinical trial limitations, and a prevention-focused framework","Alhowail, Ahmad H. and Al Mouslem, Abdulaziz K. and Almatrafi, Mohammed A. and Aldubayan, Maha A.",2026,Frontiers in Aging Neuroscience,10.3389/fnagi.2026.1851072,https://www.scopus.com/pages/publications/105043308181?origin=resultslist,,18,,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Zambrano-Villacres2026,ARTICLE,"Nutrition-First Support for GLP-1 and Dual Incretin Therapy in Obesity: A Practical Framework for Dietary Management, Symptom Tolerability, and Long-Term Weight Maintenance","Zambrano-Villacres, Raynier and Campuzano-Donoso, Martín and Reytor-González, Claudia and Rossetti, Gianluca and Cobellis, Luigi and Cobellis, Francesco and Pilone, Vincenzo and Simancas-Racines, Daniel and Schiavo, Luigi",2026,Nutrients,10.3390/nu18111751,https://www.scopus.com/pages/publications/105041368174?origin=resultslist,,18,11,Review,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Karacabeyli2026,ARTICLE,Cardioprotective mechanisms and effects of glucagon-like peptide-1 receptor agonists in autoimmune rheumatic diseases,"Karacabeyli, Derin and Lacaille, Diane",2026,Rheumatology,10.1093/rheumatology/keag147,https://www.scopus.com/pages/publications/105036818045?origin=resultslist,,65,4,Review,Cited by: 1; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Lisco2025,ARTICLE,Incretin-Based Adjunct to Background Insulin Treatment for Managing Body Weight Excess in Type 1 Diabetes: An Expert Opinion Viewpoint From the Italian Association of Clinical Endocrinologists,"Lisco, Giuseppe and De Tullio, Anna and Disoteo, Olga Eugenia and Armigliato, Michela and Guastamacchia, Edoardo and Marucci, Simonetta and De Pergola, Giovanni and Papini, Enrico and Chianelli, Marco and Frasoldati, Andrea and De Geronimo, Vincenzo and Triggiani, Vincenzo",2025,Diabetes/Metabolism Research and Reviews,10.1002/dmrr.70073,https://www.scopus.com/pages/publications/105015421106?origin=resultslist,,41,6,Review,Cited by: 2; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Petrie2025,ARTICLE,GLP-1 receptor agonists for the treatment of alcohol use disorder,"Petrie, Gavin N. and Mayo, Leah M.",2025,Journal of Clinical Investigation,10.1172/JCI192414,https://www.scopus.com/pages/publications/105004389839?origin=resultslist,,135,9,Review,Cited by: 8; All Open Access; Gold Open Access; Green Open Access,True,True,True
